"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"4449097279F8BBE7","classic_bike","2023-10-08 10:36:26","2023-10-08 10:49:19","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898203,-87.637536,41.92154,-87.653818,"member"
"9CF060543CA7B439","electric_bike","2023-10-11 17:23:59","2023-10-11 17:36:08","Desplaines St & Kinzie St","TA1306000003","Sheffield Ave & Webster Ave","TA1309000033",41.888641,-87.644415,41.92154,-87.653818,"member"
"667F21F4D6BDE69C","electric_bike","2023-10-12 07:02:33","2023-10-12 07:06:53","Orleans St & Chestnut St (NEXT Apts)","620","Franklin St & Lake St","TA1307000111",41.89807283333333,-87.637514,41.885837,-87.6355,"member"
"F92714CC6B019B96","classic_bike","2023-10-24 19:13:03","2023-10-24 19:18:29","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"member"
"5E34BA5DE945A9CC","classic_bike","2023-10-09 18:19:26","2023-10-09 18:30:56","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"member"
"F7D7420AFAC53CD9","electric_bike","2023-10-04 17:10:59","2023-10-04 17:25:21","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898124,-87.63753316666667,41.92154,-87.653818,"member"
"870B2D4CD112D7B7","electric_bike","2023-10-31 17:32:20","2023-10-31 17:44:20","Orleans St & Chestnut St (NEXT Apts)","620","Sheffield Ave & Webster Ave","TA1309000033",41.898177028,-87.637548566,41.92154,-87.653818,"member"
"D9179D36E32D456C","classic_bike","2023-10-02 18:51:51","2023-10-02 18:57:09","Desplaines St & Kinzie St","TA1306000003","Franklin St & Lake St","TA1307000111",41.888716036,-87.6444478533,41.885837,-87.6355,"casual"
"F8E131281F722FEF","classic_bike","2023-10-17 08:28:18","2023-10-17 08:50:03","Calumet Ave & 18th St","13102","Morgan St & Polk St","TA1307000130",41.85761755293753,-87.61941075325012,41.871737,-87.65103,"member"
"91938B71748FA405","classic_bike","2023-10-17 19:17:38","2023-10-17 19:32:23","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.871262,-87.673688,41.871737,-87.65103,"member"
"191BFA255C1820FC","classic_bike","2023-10-04 15:24:00","2023-10-04 15:32:30","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.871262,-87.673688,41.871737,-87.65103,"member"
"52E0BC8010C7DFE9","classic_bike","2023-10-17 11:49:58","2023-10-17 12:02:57","Larrabee St & North Ave","TA1306000008","Franklin St & Lake St","TA1307000111",41.91021,-87.6435,41.885837,-87.6355,"member"
"0552E9F51D63509C","classic_bike","2023-10-18 16:28:33","2023-10-18 16:53:27","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.871262,-87.673688,41.871737,-87.65103,"member"
"3A06FDA7CB096C8D","electric_bike","2023-10-04 15:47:31","2023-10-04 15:53:01","Western Ave & Winnebago Ave","13068","Logan Blvd & Elston Ave","TA1308000031",41.91565816666667,-87.68707316666666,41.929465,-87.684158,"member"
"0A577547F72D98C9","classic_bike","2023-10-25 16:24:45","2023-10-25 16:32:00","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.871262,-87.673688,41.871737,-87.65103,"member"
"F914F9932D04F1C6","electric_bike","2023-10-11 15:44:11","2023-10-11 15:56:50","Western Ave & Winnebago Ave","13068","Sheffield Ave & Webster Ave","TA1309000033",41.9156345,-87.68700933333334,41.92154,-87.653818,"member"
"2E536F84DAC106A9","classic_bike","2023-10-22 14:12:30","2023-10-22 14:22:48","Larrabee St & North Ave","TA1306000008","Sheffield Ave & Webster Ave","TA1309000033",41.91021,-87.6435,41.92154,-87.653818,"casual"
"E03FD93521EEA202","electric_bike","2023-10-13 03:01:38","2023-10-13 03:14:29","Western Ave & Winnebago Ave","13068","Public Rack - Kostner Ave & Armitage Ave","866",41.91559875,-87.686934233,41.917211,-87.736136,"casual"
"DA0803D1C2EB4F62","electric_bike","2023-10-29 13:52:13","2023-10-29 14:00:51","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.87138016666667,-87.67357866666667,41.871737,-87.65103,"casual"
"517756C65FC62A95","classic_bike","2023-10-05 16:09:03","2023-10-05 16:26:42","Western Ave & Winnebago Ave","13068","Central Park Ave & Elbridge Ave","15644",41.91552,-87.687022,41.93533728263,-87.7168892935,"casual"
"F213DC6F3CF84C27","electric_bike","2023-10-12 17:06:51","2023-10-12 17:17:10","Wolcott Ave & Polk St","TA1309000064","Morgan St & Polk St","TA1307000130",41.8713155,-87.6736215,41.871737,-87.65103,"member"
"2A8DCB4520920F55","electric_bike","2023-10-04 19:10:34","2023-10-04 19:17:38","Western Ave & Winnebago Ave","13068","Logan Blvd & Elston Ave","TA1308000031",41.915592,-87.68712866666667,41.929465,-87.684158,"member"
"49F4D9F1E644102E","electric_bike","2023-10-14 10:10:22","2023-10-14 10:25:24","Larrabee St & Division St","KA1504000079","Sheffield Ave & Webster Ave","TA1309000033",41.903519,-87.64333566666667,41.92154,-87.653818,"member"
"EDF281285B71D09A","classic_bike","2023-10-15 09:56:20","2023-10-15 10:04:06","Halsted St & Clybourn Ave","331","Sheffield Ave & Webster Ave","TA1309000033",41.909668,-87.648128,41.92154,-87.653818,"member"
"5DDFF42303427E04","classic_bike","2023-10-22 09:30:16","2023-10-22 09:39:51","Larrabee St & Division St","KA1504000079","Sheffield Ave & Webster Ave","TA1309000033",41.90348607004,-87.6433534936,41.92154,-87.653818,"member"
"A738EBA4ACEB001D","classic_bike","2023-10-11 07:51:52","2023-10-11 08:04:48","Larrabee St & Division St","KA1504000079","Franklin St & Lake St","TA1307000111",41.90348607004,-87.6433534936,41.885837,-87.6355,"member"
