"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"DF8DDCDBF01E145F","classic_bike","2023-05-18 15:10:11","2023-05-18 15:34:18","Southport Ave & Belmont Ave","13229","Humboldt Blvd & Armitage Ave","15651",41.93947775040509,-87.6637476682663,41.91751339399,-87.7018089555,"member"
"0FF5FC0305D618D4","electric_bike","2023-05-07 19:18:46","2023-05-07 19:24:53","Southport Ave & Wrightwood Ave","TA1307000113","Southport Ave & Roscoe St","13071",41.92879116666667,-87.663929,41.943739,-87.66402,"member"
"606F976DF0ABAA7E","electric_bike","2023-05-06 18:48:36","2023-05-06 19:00:08","Southport Ave & Wrightwood Ave","TA1307000113","Stockton Dr & Wrightwood Ave","13276",41.928864,-87.66389666666667,41.93132,-87.638742,"member"
"6AE75A79B9CF92F8","electric_bike","2023-05-08 13:08:57","2023-05-08 13:30:19","Benson Ave & Church St","596","Clark St & Bryn Mawr Ave","KA1504000151",42.0481185,-87.683224,41.983593,-87.669154,"member"
"E6AC1EAD58D9EC9A","electric_bike","2023-05-05 07:10:21","2023-05-05 07:34:02","Orleans St & Chestnut St (NEXT Apts)","620","Orleans St & Chestnut St (NEXT Apts)","620",41.89804083333333,-87.63747416666666,41.898203,-87.637536,"member"
"712F509D6E15A359","classic_bike","2023-05-16 08:38:50","2023-05-16 08:39:44","Orleans St & Chestnut St (NEXT Apts)","620","Orleans St & Chestnut St (NEXT Apts)","620",41.898203,-87.637536,41.898203,-87.637536,"member"
"B5212C2EB90D6C67","electric_bike","2023-05-15 05:43:22","2023-05-15 05:44:05","Hoyne Ave & Balmoral Ave","655","Hoyne Ave & Balmoral Ave","655",41.979889274,-87.681890726,41.979851,-87.681932,"member"
"2FEB666B063290A2","electric_bike","2023-05-03 13:41:41","2023-05-03 13:47:06","Ogden Ave & Race Ave","13194","N Carpenter St & W Lake St","20251.0",41.891775608,-87.658856392,41.89,-87.65,"member"
"E7FD116D5BDC4860","classic_bike","2023-05-20 22:55:53","2023-05-20 23:03:44","Michigan Ave & Ida B Wells Dr","TA1305000010","DuSable Lake Shore Dr & Monroe St","13300",41.876243,-87.624426,41.880958,-87.616743,"member"
"4B90DD669A019A48","classic_bike","2023-05-02 18:17:30","2023-05-02 18:25:56","Michigan Ave & Ida B Wells Dr","TA1305000010","Canal St & Madison St","13341",41.876243,-87.624426,41.882409,-87.639767,"member"
"61A4D83998CE7058","electric_bike","2023-05-02 08:51:32","2023-05-02 08:58:57","Halsted St & Fulton St","23003","State St & Kinzie St","13050",41.89,-87.65,41.889375466631684,-87.62707650661469,"member"
"A918FED4F570B2AB","classic_bike","2023-05-30 13:01:34","2023-05-30 13:22:13","Central St & Girard Ave","E007","Chicago Ave & Sheridan Rd","E008",42.064313,-87.686152,42.050491,-87.677821,"casual"
"BAF7131D1CD8C27E","classic_bike","2023-05-18 08:08:34","2023-05-18 08:26:33","Southport Ave & Belmont Ave","13229","Wells St & Concord Ln","TA1308000050",41.93947775040509,-87.6637476682663,41.912133,-87.634656,"member"
"58FB0CE2FD545D9C","classic_bike","2023-05-22 17:43:25","2023-05-22 17:52:23","Desplaines St & Kinzie St","TA1306000003","New St & Illinois St","TA1306000013",41.888716036,-87.6444478533,41.890847040623804,-87.61861681938171,"member"
"18E3CB9BDF115141","classic_bike","2023-05-30 10:20:49","2023-05-30 10:39:52","Normal Ave & Archer Ave","TA1308000014","Indiana Ave & 31st St","TA1308000036",41.849527,-87.640591,41.838842,-87.621857,"member"
"EA22BD851ACCCB4F","electric_bike","2023-05-01 09:34:17","2023-05-01 09:39:29","Sheridan Rd & Lawrence Ave","TA1309000041","Ravenswood Ave & Lawrence Ave","TA1309000066",41.969427824,-87.654721379,41.96909,-87.674237,"member"
"AC36C4252918CCDE","electric_bike","2023-05-18 15:00:41","2023-05-18 15:24:26","Franklin St & Jackson Blvd","TA1305000025","Theater on the Lake","TA1308000001",41.87876416666667,-87.635302,41.926277,-87.630834,"member"
"02A1BBA561EA7281","classic_bike","2023-05-18 10:30:48","2023-05-18 10:44:10","Ogden Ave & Race Ave","13194","State St & Pearson St","TA1307000061",41.891795,-87.658751,41.897448,-87.628722,"member"
"8927C7E0A338E3B0","classic_bike","2023-05-21 18:14:21","2023-05-21 18:19:06","Southport Ave & Wrightwood Ave","TA1307000113","Ashland Ave & Wellington Ave","13269",41.928773,-87.663913,41.936083,-87.669807,"member"
"A258D871902E9671","classic_bike","2023-05-11 14:09:30","2023-05-11 14:14:45","Desplaines St & Kinzie St","TA1306000003","Kingsbury St & Erie St","13265",41.888716036,-87.6444478533,41.89380805624359,-87.64169722795485,"member"
"0448CA0E2E346397","classic_bike","2023-05-31 17:28:40","2023-05-31 17:41:41","Halsted St & Polk St","TA1307000121","Federal St & Polk St","SL-008",41.87184,-87.64664,41.87207763285,-87.6295437729,"member"
"BBC14EB2B4C1960B","classic_bike","2023-05-29 10:46:35","2023-05-29 10:51:54","Halsted St & Clybourn Ave","331","Larrabee St & Kingsbury St","TA1306000009",41.909668,-87.648128,41.897764,-87.642884,"member"
"CA0586B0E8D908CA","classic_bike","2023-05-24 07:51:22","2023-05-24 07:53:31","Larrabee St & Division St","KA1504000079","Larrabee St & Kingsbury St","TA1306000009",41.90348607004,-87.6433534936,41.897764,-87.642884,"member"
"924E5516CC567619","classic_bike","2023-05-14 08:54:35","2023-05-14 09:10:01","Streeter Dr & Grand Ave","13022","Michigan Ave & 8th St","623",41.892278,-87.612043,41.872773,-87.623981,"member"
"7620E0A1CCC1CA16","classic_bike","2023-05-16 17:14:06","2023-05-16 17:33:02","Spaulding Ave & Armitage Ave","15650","Damen Ave & Pierce Ave","TA1305000041",41.917108034789315,-87.71022096276283,41.9093960065,-87.6776919292,"casual"
"D7B895D403B454A0","electric_bike","2023-05-06 00:31:05","2023-05-06 00:39:07","Sangamon St & Lake St","TA1306000015","Racine Ave & 15th St","13304",41.885767579,-87.65106988,41.861267,-87.656625,"casual"
"57983B189B718209","electric_bike","2023-05-20 00:10:43","2023-05-20 00:14:56","Sangamon St & Lake St","TA1306000015","Milwaukee Ave & Grand Ave","13033",41.885936666666666,-87.65100983333333,41.891578,-87.648384,"casual"
"F7023F192DB19F33","classic_bike","2023-05-31 11:19:41","2023-05-31 11:25:03","Clifton Ave & Armitage Ave","TA1307000163","Racine Ave & Fullerton Ave","TA1306000026",41.918216,-87.656936,41.925566,-87.658416,"member"
"2C2E9198FAAF81F4","electric_bike","2023-05-26 11:31:51","2023-05-26 11:38:01","Ashland Ave & Chicago Ave","13247","Damen Ave & Pierce Ave","TA1305000041",41.89598,-87.667777,41.9093960065,-87.6776919292,"member"
"17EE81BD9FDE769B","electric_bike","2023-05-31 09:32:01","2023-05-31 09:45:59","Clifton Ave & Armitage Ave","TA1307000163","Canal St & Monroe St","13056",41.91818285,-87.657081127,41.88169,-87.63953,"member"
"68AD65CD186A4DC7","classic_bike","2023-05-27 17:46:11","2023-05-27 17:51:14","Sangamon St & Lake St","TA1306000015","Milwaukee Ave & Grand Ave","13033",41.88577925240433,-87.65102460980414,41.891578,-87.648384,"member"
"A01C1F1FAAB542E4","electric_bike","2023-05-17 16:00:55","2023-05-17 16:05:48","Broadway & Belmont Ave","13277","Racine Ave & Belmont Ave","TA1308000019",41.940088868,-87.645435572,41.939743,-87.658865,"casual"
"D20A38FC4DFF1BFE","classic_bike","2023-05-23 12:14:17","2023-05-23 12:16:54","Clifton Ave & Armitage Ave","TA1307000163","Racine Ave & Fullerton Ave","TA1306000026",41.918216,-87.656936,41.925566,-87.658416,"member"
"7381F0B5E2811E4F","classic_bike","2023-05-14 01:14:05","2023-05-14 01:33:50","Sangamon St & Lake St","TA1306000015","Racine Ave & Fullerton Ave","TA1306000026",41.88577925240433,-87.65102460980414,41.925566,-87.658416,"member"
"30273A0B8A82D9F6","electric_bike","2023-05-17 11:52:33","2023-05-17 12:05:46","Malcolm X College","631","Damen Ave & Pierce Ave","TA1305000041",41.877605557,-87.673933864,41.9093960065,-87.6776919292,"member"
"4966C706B4430B87","classic_bike","2023-05-08 00:17:26","2023-05-08 00:34:15","Sangamon St & Lake St","TA1306000015","Racine Ave & Fullerton Ave","TA1306000026",41.88577925240433,-87.65102460980414,41.925566,-87.658416,"member"
"642A5F1D3EF59B47","classic_bike","2023-05-13 01:24:13","2023-05-13 01:42:09","Sangamon St & Lake St","TA1306000015","Racine Ave & Fullerton Ave","TA1306000026",41.88577925240433,-87.65102460980414,41.925566,-87.658416,"member"
"88ACED2FA7C6E395","classic_bike","2023-05-11 08:13:30","2023-05-11 08:32:11","Clifton Ave & Armitage Ave","TA1307000163","Canal St & Monroe St","13056",41.918216,-87.656936,41.88169,-87.63953,"member"
"29534E4ABB6378EB","classic_bike","2023-05-15 19:19:30","2023-05-15 19:28:51","Ashland Ave & Chicago Ave","13247","Milwaukee Ave & Grand Ave","13033",41.89595435734305,-87.6677280664444,41.891578,-87.648384,"member"
"EDEFB2DCC370A179","electric_bike","2023-05-09 09:32:59","2023-05-09 09:36:11","Clinton St & Polk St","15542","Canal St & Monroe St","13056",41.871454477,-87.640952349,41.88169,-87.63953,"member"
"69EFAEE153311EE3","classic_bike","2023-05-16 09:16:16","2023-05-16 09:21:06","Clinton St & Polk St","15542","Canal St & Monroe St","13056",41.87146651779,-87.6409491327,41.88169,-87.63953,"member"
"A7C4F4BE8844AA80","electric_bike","2023-05-01 07:03:41","2023-05-01 07:06:43","Carpenter St & Huron St","13196","Larrabee St & Kingsbury St","TA1306000009",41.894591,-87.6534185,41.897764,-87.642884,"member"
"5338182BC29A483A","electric_bike","2023-05-10 13:52:58","2023-05-10 14:02:56","Ashland Ave & Blackhawk St","13224","Racine Ave & Fullerton Ave","TA1306000026",41.90697216666667,-87.667181,41.925566,-87.658416,"member"
"FFF28214CAEA9623","classic_bike","2023-05-17 08:06:23","2023-05-17 08:14:42","Clinton St & Madison St","TA1305000032","Larrabee St & Kingsbury St","TA1306000009",41.882751965685614,-87.64119029045105,41.897764,-87.642884,"member"
"386722C425278EDC","classic_bike","2023-05-31 08:43:40","2023-05-31 09:01:29","Ashland Ave & Blackhawk St","13224","Canal St & Monroe St","13056",41.907066,-87.667252,41.88169,-87.63953,"member"
"5232F9A226FEDC28","classic_bike","2023-05-23 10:40:43","2023-05-23 10:55:23","Ashland Ave & Blackhawk St","13224","Canal St & Monroe St","13056",41.907066,-87.667252,41.88169,-87.63953,"member"
"E759D791D7467A6A","classic_bike","2023-05-23 16:53:01","2023-05-23 17:26:25","DuSable Lake Shore Dr & Monroe St","13300","Woodlawn Ave & 55th St","TA1307000164",41.880958,-87.616743,41.795264,-87.596471,"member"
"30B781498609DE8F","classic_bike","2023-05-13 19:17:45","2023-05-13 19:52:12","DuSable Lake Shore Dr & Monroe St","13300","Woodlawn Ave & 55th St","TA1307000164",41.880958,-87.616743,41.795264,-87.596471,"member"
"D433616E6E0451E8","classic_bike","2023-05-14 11:32:43","2023-05-14 11:39:19","Shore Dr & 55th St","TA1308000009","Woodlawn Ave & 55th St","TA1307000164",41.795212,-87.580715,41.795264,-87.596471,"member"
"65A89BC68B2B2B79","classic_bike","2023-05-13 23:34:58","2023-05-13 23:44:32","Shore Dr & 55th St","TA1308000009","Woodlawn Ave & 55th St","TA1307000164",41.795212,-87.580715,41.795264,-87.596471,"member"
"73CE27F03676D682","classic_bike","2023-05-10 16:26:54","2023-05-10 16:29:59","Orleans St & Chestnut St (NEXT Apts)","620","Larrabee St & Kingsbury St","TA1306000009",41.898203,-87.637536,41.897764,-87.642884,"member"
"DCF448FC353F4190","classic_bike","2023-05-17 16:34:59","2023-05-17 16:47:24","Franklin St & Jackson Blvd","TA1305000025","Milwaukee Ave & Grand Ave","13033",41.8777079559,-87.6353211408,41.891578,-87.648384,"member"
"B7014ED5FE2ACD2C","classic_bike","2023-05-08 19:03:25","2023-05-08 19:10:31","Franklin St & Jackson Blvd","TA1305000025","Michigan Ave & 8th St","623",41.8777079559,-87.6353211408,41.872773,-87.623981,"member"
"C536EB972F2F898C","electric_bike","2023-05-02 16:32:58","2023-05-02 16:40:50","Franklin St & Jackson Blvd","TA1305000025","Milwaukee Ave & Grand Ave","13033",41.877686739,-87.635029078,41.891578,-87.648384,"member"
"0A008BCD26CF1491","classic_bike","2023-05-08 09:11:26","2023-05-08 09:16:38","Franklin St & Jackson Blvd","TA1305000025","Canal St & Monroe St","13056",41.8777079559,-87.6353211408,41.88169,-87.63953,"member"
"AF4A44845086AF80","classic_bike","2023-05-23 16:16:07","2023-05-23 16:47:59","Kedzie Ave & Milwaukee Ave","13085","Racine Ave & Fullerton Ave","TA1306000026",41.929567,-87.707857,41.925566,-87.658416,"member"
"7D37095BA1CC26D2","classic_bike","2023-05-24 20:51:25","2023-05-24 21:02:49","Clark St & Armitage Ave","13146","Racine Ave & Belmont Ave","TA1308000019",41.918306,-87.636282,41.939743,-87.658865,"member"
"004BE4F7AA41B96E","electric_bike","2023-05-20 23:21:26","2023-05-20 23:28:09","Sheridan Rd & Montrose Ave","TA1307000107","Racine Ave & Belmont Ave","TA1308000019",41.961552024,-87.654627681,41.939743,-87.658865,"member"
"05BFFEFE917C43DA","classic_bike","2023-05-16 17:15:20","2023-05-16 17:22:12","Walsh Park","18067","Damen Ave & Pierce Ave","TA1305000041",41.91461,-87.667968,41.9093960065,-87.6776919292,"member"
"8287F6EF404CBE84","electric_bike","2023-05-27 09:10:05","2023-05-27 09:17:17","Rush St & Hubbard St","KA1503000044","Michigan Ave & 8th St","623",41.890271187,-87.626273155,41.872773,-87.623981,"member"
