"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"5AF468D00C71BF4F","classic_bike","2023-11-16 09:29:21","2023-11-16 09:31:40","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"member"
"491178E04CD9C9E6","electric_bike","2023-11-24 21:51:43","2023-11-24 21:57:16","Damen Ave & Division St","13136","Damen Ave & Division St","13136",41.903175831,-87.678440213,41.903266,-87.678435,"member"
"2063961C6AD14E79","classic_bike","2023-11-30 10:51:01","2023-11-30 11:30:44","Lincoln Ave & Diversey Pkwy","TA1307000064","Lincoln Ave & Diversey Pkwy","TA1307000064",41.932225,-87.658617,41.932225,-87.658617,"member"
"45C9B78611002C36","classic_bike","2023-11-20 13:34:51","2023-11-20 13:38:41","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"E34E59263DA4E9DE","classic_bike","2023-11-16 20:58:10","2023-11-16 21:12:07","Broadway & Sheridan Rd","13323","Broadway & Sheridan Rd","13323",41.952833,-87.649993,41.952833,-87.649993,"member"
"FCC7A68E7AA5680B","classic_bike","2023-11-05 16:12:35","2023-11-05 17:42:44","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"4CA65C061A14C915","classic_bike","2023-11-05 16:13:33","2023-11-05 17:42:41","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"E3EC662B945E276E","electric_bike","2023-11-15 18:08:51","2023-11-15 18:39:34","LaSalle St & Adams St","KA1503000034","Pine Grove Ave & Waveland Ave","TA1307000150",41.88047133333333,-87.63195283333333,41.94947274088333,-87.64645278453827,"member"
"13814BE52DC4B85D","classic_bike","2023-11-17 20:33:36","2023-11-17 20:34:33","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"EA0471AAC4135A79","electric_bike","2023-11-22 20:46:20","2023-11-22 20:46:32","Damen Ave & Division St","13136","Damen Ave & Division St","13136",41.903131366,-87.678445697,41.903266,-87.678435,"member"
"46C45B2BC9F305C6","classic_bike","2023-11-10 13:44:51","2023-11-10 13:49:50","Pine Grove Ave & Waveland Ave","TA1307000150","Broadway & Sheridan Rd","13323",41.94947274088333,-87.64645278453827,41.952833,-87.649993,"member"
"A6AD3691CA119FB5","classic_bike","2023-11-10 12:27:32","2023-11-10 12:29:57","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"member"
"9F0EB3E26374DBA8","classic_bike","2023-11-04 17:01:51","2023-11-04 17:25:46","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"member"
"554C2E5063BB10CC","classic_bike","2023-11-25 15:07:04","2023-11-25 15:08:32","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"CDBEFF423FB57048","classic_bike","2023-11-06 18:29:49","2023-11-06 19:00:55","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"0E5A0D5B7FF69D3D","classic_bike","2023-11-07 07:46:24","2023-11-07 08:23:19","Broadway & Sheridan Rd","13323","Western Ave & Division St","13241",41.952833,-87.649993,41.902893,-87.687275,"member"
"259E5A43CB33A56C","classic_bike","2023-11-13 19:01:23","2023-11-13 19:05:40","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"member"
"1E80371E15834DE1","classic_bike","2023-11-14 10:20:51","2023-11-14 10:23:16","Pine Grove Ave & Waveland Ave","TA1307000150","Broadway & Sheridan Rd","13323",41.94947274088333,-87.64645278453827,41.952833,-87.649993,"member"
"8B4DDE628C4A79A8","classic_bike","2023-11-17 19:17:15","2023-11-17 19:19:58","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"member"
"B00FC0CFCFF19015","classic_bike","2023-11-11 14:35:31","2023-11-11 14:35:33","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"D3BDEBF459BF119E","classic_bike","2023-11-16 11:40:41","2023-11-16 11:43:31","Western Ave & Division St","13241","Damen Ave & Division St","13136",41.902893,-87.687275,41.903266,-87.678435,"member"
"63115F632805EDFC","classic_bike","2023-11-28 18:17:55","2023-11-28 18:57:46","Western Ave & Division St","13241","Broadway & Sheridan Rd","13323",41.902893,-87.687275,41.952833,-87.649993,"member"
"4CF26FC01AD8A947","classic_bike","2023-11-30 21:08:57","2023-11-30 21:44:18","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"0130827B87E7FF65","electric_bike","2023-11-27 11:48:36","2023-11-27 11:49:22","Broadway & Sheridan Rd","13323","Broadway & Sheridan Rd","13323",41.95285511,-87.650008082,41.952833,-87.649993,"member"
"951CAC06CF7D86E5","electric_bike","2023-11-27 11:46:47","2023-11-27 11:47:47","Broadway & Sheridan Rd","13323","Broadway & Sheridan Rd","13323",41.952867746,-87.650032878,41.952833,-87.649993,"member"
"59AB2194D423D439","classic_bike","2023-11-03 09:00:55","2023-11-03 09:02:03","Lincoln Ave & Diversey Pkwy","TA1307000064","Lincoln Ave & Diversey Pkwy","TA1307000064",41.932225,-87.658617,41.932225,-87.658617,"member"
"90D4D3C03E6E03C6","classic_bike","2023-11-22 08:19:39","2023-11-22 08:19:54","Damen Ave & Division St","13136","Damen Ave & Division St","13136",41.903266,-87.678435,41.903266,-87.678435,"member"
"741FBC7C1A8CB5C7","classic_bike","2023-11-08 06:32:42","2023-11-08 07:30:15","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"00F3F3AFE90510D6","classic_bike","2023-11-08 06:32:11","2023-11-08 06:32:13","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"86235254DE49BA55","classic_bike","2023-11-27 08:19:21","2023-11-27 08:19:57","State St & Pearson St","TA1307000061","State St & Pearson St","TA1307000061",41.897448,-87.628722,41.897448,-87.628722,"member"
"BEE6B90E9E217CBD","classic_bike","2023-11-08 10:04:17","2023-11-08 10:06:50","Pine Grove Ave & Waveland Ave","TA1307000150","Broadway & Sheridan Rd","13323",41.94947274088333,-87.64645278453827,41.952833,-87.649993,"member"
"385AB9852F9CC7E0","classic_bike","2023-11-28 14:40:32","2023-11-28 14:42:57","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"member"
"CAFE702CE17DD0D0","classic_bike","2023-11-20 04:56:58","2023-11-20 04:59:30","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"member"
"163455202260F66C","classic_bike","2023-11-17 19:21:13","2023-11-17 19:28:12","Broadway & Wilson Ave","13074","Broadway & Sheridan Rd","13323",41.965221,-87.658139,41.952833,-87.649993,"member"
"3E00F58E6325E36F","classic_bike","2023-11-17 14:08:40","2023-11-17 14:28:10","Mies van der Rohe Way & Chicago Ave","13338","Theater on the Lake","TA1308000001",41.896944626370825,-87.62175768613815,41.926277,-87.630834,"member"
"0036C270E6199A82","classic_bike","2023-11-04 17:57:07","2023-11-04 18:42:25","Ellis Ave & 60th St","KA1503000014","Millennium Park","13008",41.78509714636,-87.6010727606,41.8810317,-87.62408432,"member"
"9356356861B2E8D0","classic_bike","2023-11-02 20:55:00","2023-11-02 21:03:44","Broadway & Wilson Ave","13074","Pine Grove Ave & Waveland Ave","TA1307000150",41.965221,-87.658139,41.94947274088333,-87.64645278453827,"member"
"E6FF9451D3BBB02A","classic_bike","2023-11-13 18:57:49","2023-11-13 19:06:23","Broadway & Wilson Ave","13074","Broadway & Sheridan Rd","13323",41.965221,-87.658139,41.952833,-87.649993,"member"
"0FEA917B7EE4F3E6","classic_bike","2023-11-06 20:16:07","2023-11-06 20:26:23","Broadway & Wilson Ave","13074","Broadway & Sheridan Rd","13323",41.965221,-87.658139,41.952833,-87.649993,"member"
"BD37C921A29EC9B1","classic_bike","2023-11-04 21:18:53","2023-11-04 21:28:01","Broadway & Wilson Ave","13074","Broadway & Sheridan Rd","13323",41.965221,-87.658139,41.952833,-87.649993,"member"
"2BB45DE78FA3AA65","classic_bike","2023-11-13 17:47:56","2023-11-13 17:51:11","Michigan Ave & Madison St","13036","Millennium Park","13008",41.882134,-87.625125,41.8810317,-87.62408432,"casual"
"B5C7FD2E8FB8EDEB","classic_bike","2023-11-30 16:20:50","2023-11-30 16:55:57","Ashland Ave & Belle Plaine Ave","13249","Broadway & Sheridan Rd","13323",41.956057,-87.668835,41.952833,-87.649993,"member"
"BF11260D78922DF0","classic_bike","2023-11-09 16:11:41","2023-11-09 16:47:11","Ashland Ave & Belle Plaine Ave","13249","Broadway & Sheridan Rd","13323",41.956057,-87.668835,41.952833,-87.649993,"member"
"EB51C8A29FF2CB37","classic_bike","2023-11-02 16:08:14","2023-11-02 16:39:41","Ashland Ave & Belle Plaine Ave","13249","Broadway & Sheridan Rd","13323",41.956057,-87.668835,41.952833,-87.649993,"member"
"7BDF21751383581C","classic_bike","2023-11-02 08:01:29","2023-11-02 08:13:52","McClurg Ct & Ohio St","TA1306000029","LaSalle St & Adams St","KA1503000034",41.892592119709725,-87.61728912591934,41.87934437346,-87.6319852213,"member"
"A99253916860E780","classic_bike","2023-11-11 14:03:17","2023-11-11 14:22:17","Adler Planetarium","13431","Millennium Park","13008",41.866095,-87.607267,41.8810317,-87.62408432,"casual"
"FBDCFA14E973A400","classic_bike","2023-11-20 13:19:24","2023-11-20 13:44:24","Ashland Ave & Belle Plaine Ave","13249","Theater on the Lake","TA1308000001",41.956057,-87.668835,41.926277,-87.630834,"member"
"9A116F37691D6F86","electric_bike","2023-11-15 20:42:55","2023-11-15 20:58:08","Adler Planetarium","13431","Cottage Grove Ave & Oakwood Blvd","TA1308000038",41.866080523,-87.607372999,41.822985,-87.6071,"casual"
"137A309E72676FA5","classic_bike","2023-11-21 18:05:40","2023-11-21 18:42:32","Western Ave & Division St","13241","Broadway & Sheridan Rd","13323",41.902893,-87.687275,41.952833,-87.649993,"member"
"98B919FF8325AE29","electric_bike","2023-11-29 08:30:22","2023-11-29 08:32:08","Broadway & Sheridan Rd","13323","Broadway & Sheridan Rd","13323",41.952743053,-87.650075555,41.952833,-87.649993,"member"
"C1DA2DF3E1504B27","classic_bike","2023-11-21 07:50:59","2023-11-21 08:26:56","Broadway & Sheridan Rd","13323","Western Ave & Division St","13241",41.952833,-87.649993,41.902893,-87.687275,"member"
"938D7D9E368E8676","classic_bike","2023-11-28 07:52:42","2023-11-28 08:30:54","Broadway & Sheridan Rd","13323","Western Ave & Division St","13241",41.952833,-87.649993,41.902893,-87.687275,"member"
"4DD13D7F7B52E0E2","classic_bike","2023-11-30 09:03:48","2023-11-30 09:35:31","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"member"
"184C5888C487DA84","electric_bike","2023-11-11 14:52:39","2023-11-11 15:08:47","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952765584,-87.650037885,41.94947274088333,-87.64645278453827,"member"
"8C162EBA9D82B8A1","electric_bike","2023-11-16 14:42:06","2023-11-16 14:56:16","Public Rack - Midway Orange Line","777","Public Rack - Mobile Ave & Archer Ave","1095.0",41.78583966666667,-87.737906,41.7929013,-87.7802444,"member"
"F362D897A821792E","classic_bike","2023-11-30 09:48:47","2023-11-30 10:13:22","Damen Ave & Division St","13136","Damen Ave & Division St","13136",41.903266,-87.678435,41.903266,-87.678435,"member"
"407BF317F4028389","classic_bike","2023-11-25 16:45:33","2023-11-25 17:18:47","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"member"
"7EEF1F32FD64D0A0","electric_bike","2023-11-24 17:46:39","2023-11-24 17:51:31","Broadway & Wilson Ave","13074","Broadway & Sheridan Rd","13323",41.965240836,-87.658356667,41.952833,-87.649993,"member"
"4D69CB6C81CE6230","classic_bike","2023-11-24 09:56:09","2023-11-24 10:05:03","Broadway & Wilson Ave","13074","Pine Grove Ave & Waveland Ave","TA1307000150",41.965221,-87.658139,41.94947274088333,-87.64645278453827,"member"
"4032E22A77B22413","electric_bike","2023-11-05 18:26:48","2023-11-05 18:34:42","S Aberdeen St & W 106th St","20126","Public Rack - 111th St - Morgan Park Metra","682",41.701305628,-87.649357677,41.692738,-87.670569,"member"
"C2DF1B2402950E61","classic_bike","2023-11-09 07:29:25","2023-11-09 07:36:06","Mies van der Rohe Way & Chicago Ave","13338","State St & Pearson St","TA1307000061",41.896944626370825,-87.62175768613815,41.897448,-87.628722,"casual"
"2E80D95261D56D3C","classic_bike","2023-11-07 12:33:42","2023-11-07 12:36:54","Ellis Ave & 60th St","KA1503000014","Drexel Ave & 60th St","22005",41.78509714636,-87.6010727606,41.785861,-87.604553,"member"
"C3BF18483A362279","classic_bike","2023-11-23 13:47:09","2023-11-23 14:00:22","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"DB57CB53F09C86F6","classic_bike","2023-11-23 12:01:26","2023-11-23 13:34:12","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"79C8FBF95796A972","classic_bike","2023-11-11 21:32:38","2023-11-11 22:42:33","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.94947274088333,-87.64645278453827,41.94947274088333,-87.64645278453827,"casual"
"10B880EA83D91B67","electric_bike","2023-11-12 10:28:14","2023-11-12 10:33:11","Lincoln Ave & Diversey Pkwy","TA1307000064","Lincoln Ave & Diversey Pkwy","TA1307000064",41.932164666666665,-87.658726,41.932225,-87.658617,"casual"
"E1FEA72D15477817","electric_bike","2023-11-12 15:29:58","2023-11-12 15:48:04","Millennium Park","13008","Millennium Park","13008",41.881112218,-87.624138117,41.8810317,-87.62408432,"casual"
"F8C18B331F69C7A9","classic_bike","2023-11-12 14:02:14","2023-11-12 15:15:21","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"CF5A146F6451D8C8","classic_bike","2023-11-12 16:41:45","2023-11-12 16:41:51","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"AB46926F4AE45D68","classic_bike","2023-11-12 10:37:27","2023-11-12 12:41:30","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"02D8B1C700005D04","classic_bike","2023-11-12 15:31:55","2023-11-12 15:48:48","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"AF0D8CC3073B4BB3","classic_bike","2023-11-03 13:41:50","2023-11-03 13:41:50","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"2A1881BC220DDB6C","electric_bike","2023-11-03 14:07:46","2023-11-03 14:08:05","Damen Ave & Division St","13136","Damen Ave & Division St","13136",41.903211166666665,-87.678535,41.903266,-87.678435,"casual"
"BF57B1AD74D3C62C","classic_bike","2023-11-03 14:19:40","2023-11-03 15:05:43","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"8532CC7344DEBB9D","classic_bike","2023-11-11 13:50:47","2023-11-11 13:53:00","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"casual"
"2333A8ED017AADA3","classic_bike","2023-11-11 14:21:18","2023-11-11 14:39:46","Theater on the Lake","TA1308000001","Pine Grove Ave & Waveland Ave","TA1307000150",41.926277,-87.630834,41.94947274088333,-87.64645278453827,"casual"
"7D1674A2028F4807","classic_bike","2023-11-05 09:22:55","2023-11-05 09:44:13","Lincoln Ave & Diversey Pkwy","TA1307000064","Lincoln Ave & Diversey Pkwy","TA1307000064",41.932225,-87.658617,41.932225,-87.658617,"casual"
"228B0CBDC67639EA","classic_bike","2023-11-05 08:58:06","2023-11-05 08:59:32","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"C62F7B1BE2D70783","classic_bike","2023-11-14 15:55:41","2023-11-14 16:00:52","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"268E49899173AFAA","electric_bike","2023-11-13 18:10:06","2023-11-13 18:13:04","Damen Ave & Division St","13136","Western Ave & Division St","13241",41.90323627,-87.678506136,41.902893,-87.687275,"casual"
"C9B223C2790E0B7E","classic_bike","2023-11-14 17:05:06","2023-11-14 17:05:22","State St & Pearson St","TA1307000061","State St & Pearson St","TA1307000061",41.897448,-87.628722,41.897448,-87.628722,"casual"
"91CD037929D934C7","classic_bike","2023-11-14 15:24:44","2023-11-14 15:36:14","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"4E85A307DF7A4EE3","classic_bike","2023-11-11 14:21:23","2023-11-11 14:39:43","Theater on the Lake","TA1308000001","Pine Grove Ave & Waveland Ave","TA1307000150",41.926277,-87.630834,41.94947274088333,-87.64645278453827,"casual"
"9D7E86A7380589D7","electric_bike","2023-11-11 15:22:31","2023-11-11 15:23:06","Western Ave & Division St","13241","Western Ave & Division St","13241",41.9029335,-87.68735716666667,41.902893,-87.687275,"casual"
"79E6F0DCDC721FD8","classic_bike","2023-11-11 13:49:33","2023-11-11 14:33:47","Millennium Park","13008","Theater on the Lake","TA1308000001",41.8810317,-87.62408432,41.926277,-87.630834,"casual"
"7222444FF3411622","classic_bike","2023-11-11 16:26:19","2023-11-11 17:13:48","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"casual"
"0CC41A38013E2231","classic_bike","2023-11-19 17:59:52","2023-11-19 19:09:24","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"DD277952B9A43A1D","classic_bike","2023-11-18 19:58:34","2023-11-18 19:59:28","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"AD4F57BCC848404A","classic_bike","2023-11-18 18:28:44","2023-11-18 18:41:14","State St & Pearson St","TA1307000061","Millennium Park","13008",41.897448,-87.628722,41.8810317,-87.62408432,"casual"
"6CE431775D1E74C9","classic_bike","2023-11-19 15:01:26","2023-11-19 15:04:13","State St & Pearson St","TA1307000061","State St & Pearson St","TA1307000061",41.897448,-87.628722,41.897448,-87.628722,"member"
"39167907C56E5DDD","electric_bike","2023-11-05 15:18:20","2023-11-05 15:43:48","Millennium Park","13008","Millennium Park","13008",41.881069,-87.6240685,41.8810317,-87.62408432,"casual"
"C94469A9EDA90B66","classic_bike","2023-11-05 14:28:23","2023-11-05 15:33:41","Millennium Park","13008","Millennium Park","13008",41.8810317,-87.62408432,41.8810317,-87.62408432,"casual"
"BFBE3C4A4CB9E07D","classic_bike","2023-11-10 17:13:55","2023-11-10 17:16:37","Broadway & Sheridan Rd","13323","Pine Grove Ave & Waveland Ave","TA1307000150",41.952833,-87.649993,41.94947274088333,-87.64645278453827,"casual"
"28AB14CDA68E1E19","electric_bike","2023-11-10 17:07:36","2023-11-10 17:08:34","Millennium Park","13008","Millennium Park","13008",41.881097833333335,-87.62410033333333,41.8810317,-87.62408432,"casual"
"35132233DA374B13","classic_bike","2023-11-12 07:34:21","2023-11-12 08:20:15","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"member"
"DC93DB4CD99E025B","classic_bike","2023-11-01 10:50:21","2023-11-01 11:26:22","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"member"
"908BB4812F83C47F","classic_bike","2023-11-16 09:05:58","2023-11-16 09:57:29","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"member"
"FDC554C8BC291D97","classic_bike","2023-11-05 08:06:48","2023-11-05 08:33:47","Theater on the Lake","TA1308000001","Theater on the Lake","TA1308000001",41.926277,-87.630834,41.926277,-87.630834,"member"
"7CC45B676CC487BF","electric_bike","2023-11-29 16:59:08","2023-11-29 16:59:10","Pine Grove Ave & Waveland Ave","TA1307000150","Pine Grove Ave & Waveland Ave","TA1307000150",41.949385047,-87.646355629,41.94947274088333,-87.64645278453827,"member"
"344C90CCCF37CE84","classic_bike","2023-11-16 20:26:30","2023-11-16 20:26:33","Broadway & Sheridan Rd","13323","Broadway & Sheridan Rd","13323",41.952833,-87.649993,41.952833,-87.649993,"member"
"C1E594925DD1BC1E","classic_bike","2023-11-20 17:58:02","2023-11-20 18:33:34","State St & Pearson St","TA1307000061","State St & Pearson St","TA1307000061",41.897448,-87.628722,41.897448,-87.628722,"member"
"75B6D04C38B4784E","classic_bike","2023-11-07 17:34:26","2023-11-07 17:36:39","Western Ave & Division St","13241","Western Ave & Division St","13241",41.902893,-87.687275,41.902893,-87.687275,"member"
"483CCBAD486DAA49","classic_bike","2023-11-14 17:14:28","2023-11-14 17:18:43","LaSalle St & Adams St","KA1503000034","LaSalle St & Adams St","KA1503000034",41.87934437346,-87.6319852213,41.87934437346,-87.6319852213,"member"
"63E61511A07030E2","classic_bike","2023-11-09 18:29:43","2023-11-09 18:31:56","Pine Grove Ave & Waveland Ave","TA1307000150","Broadway & Sheridan Rd","13323",41.94947274088333,-87.64645278453827,41.952833,-87.649993,"member"
"60410E21FCEEB27E","electric_bike","2023-11-11 11:44:49","2023-11-11 12:10:04","Millennium Park","13008","Lake Park Ave & 47th St","TA1308000035",41.881039333333334,-87.6240075,41.809443,-87.591875,"member"
"261C41747F777915","electric_bike","2023-11-10 16:04:21","2023-11-10 16:27:25","Millennium Park","13008","Lake Park Ave & 47th St","TA1308000035",41.8811035,-87.62405833333334,41.809443,-87.591875,"member"
"37D421C22048D11C","classic_bike","2023-11-05 12:55:29","2023-11-05 13:52:07","State St & Pearson St","TA1307000061","Wabash Ave & Grand Ave","TA1307000117",41.897448,-87.628722,41.891466,-87.626761,"member"
